edgeId,sourceContract,sourceSemanticUnit,sourceLocation,referenceKind,requiredness,targetContract,targetSemanticUnit,targetLocation,targetSemanticKind,targetLifecycleAvailability,resolutionStatus,reason,occurrenceCount
E03-007,C10,c10.failure.007,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.003,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-008,C10,c10.failure.008,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.003,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-009,C10,c10.failure.009,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-010,C10,c10.failure.010,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-011,C10,c10.failure.011,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-012,C10,c10.failure.012,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-013,C10,c10.failure.013,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-014,C10,c10.failure.014,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-015,C10,c10.failure.015,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-016,C10,c10.failure.016,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-017,C10,c10.failure.017,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-018,C10,c10.failure.018,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-019,C10,c10.failure.019,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-020,C10,c10.failure.020,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-021,C10,c10.failure.021,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-022,C10,c10.failure.022,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-023,C10,c10.failure.023,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-024,C10,c10.failure.024,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-025,C10,c10.failure.025,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.001,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-026,C10,c10.failure.026,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-027,C10,c10.failure.027,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-028,C10,c10.failure.028,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-029,C10,c10.failure.029,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-030,C10,c10.failure.030,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-031,C10,c10.failure.031,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-032,C10,c10.failure.032,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.003,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-033,C10,c10.failure.033,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-034,C10,c10.failure.034,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-035,C10,c10.failure.035,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-036,C10,c10.failure.036,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-100,C10,c10.failure.100,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-101,C10,c10.failure.101,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-102,C10,c10.failure.102,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-103,C10,c10.failure.103,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-104,C10,c10.failure.104,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-105,C10,c10.failure.105,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-106,C10,c10.failure.106,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-107,C10,c10.failure.107,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-108,C10,c10.failure.108,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-109,C10,c10.failure.109,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-110,C10,c10.failure.110,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-111,C10,c10.failure.111,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-112,C10,c10.failure.112,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-113,C10,c10.failure.113,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-114,C10,c10.failure.114,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-115,C10,c10.failure.115,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-116,C10,c10.failure.116,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-120,C10,c10.failure.120,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
E03-121,C10,c10.failure.121,sec11-failure-registry,failure-to-disposition citation,required,C10,c10.disposition.004,sec-disposition-registry,disposition (1 of 6 closed values),runtime,RESOLVED,Actual disposition cell value read literally,1
